Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD13Q1_006_Line_Y_250m,MYD13Q1_006_Sample_X_250m,MYD13Q1_006__250m_16_days_EVI,MYD13Q1_006__250m_16_days_NDVI,MYD13Q1_006__250m_16_days_composite_day_of_the_year,MYD13Q1_006__250m_16_days_VI_Quality,MYD13Q1_006__250m_16_days_pixel_reliability,MYD13Q1_006__250m_16_days_VI_Quality_bitmask,MYD13Q1_006__250m_16_days_VI_Quality_MODLAND,MYD13Q1_006__250m_16_days_VI_Quality_MODLAND_Description,MYD13Q1_006__250m_16_days_VI_Quality_VI_Usefulness,MYD13Q1_006__250m_16_days_VI_Quality_VI_Usefulness_Description,MYD13Q1_006__250m_16_days_VI_Quality_Aerosol_Quantity,MYD13Q1_006__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MYD13Q1_006__250m_16_days_VI_Quality_Adjacent_cloud_detected,MYD13Q1_006__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MYD13Q1_006__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MYD13Q1_006__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MYD13Q1_006__250m_16_days_VI_Quality_Mixed_Clouds,MYD13Q1_006__250m_16_days_VI_Quality_Mixed_Clouds_Description,MYD13Q1_006__250m_16_days_VI_Quality_Land/Water_Mask,MYD13Q1_006__250m_16_days_VI_Quality_Land/Water_Mask_Description,MYD13Q1_006__250m_16_days_VI_Quality_Possible_snow/ice,MYD13Q1_006__250m_16_days_VI_Quality_Possible_snow/ice_Description,MYD13Q1_006__250m_16_days_VI_Quality_Possible_shadow,MYD13Q1_006__250m_16_days_VI_Quality_Possible_shadow_Description,MYD13Q1_006__250m_16_days_pixel_reliability_bitmask,MYD13Q1_006__250m_16_days_pixel_reliability_MODLAND,MYD13Q1_006__250m_16_days_pixel_reliability_MODLAND_Description
,Ne2,41.16487,-96.4701,2011-07-20,h10v04,4240.0,3540.0,0.7542,0.8972,201.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2011-08-05,h10v04,4240.0,3540.0,0.6951,0.9016,224.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2011-08-21,h10v04,4240.0,3540.0,0.7025,0.8626,240.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2011-09-06,h10v04,4240.0,3540.0,0.5906,0.856,249.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2011-09-22,h10v04,4240.0,3540.0,0.372,0.6259,272.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2011-10-08,h10v04,4240.0,3540.0,0.2156,0.4146,288.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2011-10-24,h10v04,4240.0,3540.0,0.2837,0.3189,304.0,2114.0,3.0,0b0000100001000010,0b10,"Pixel produced, but most probably cloudy",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
,Ne2,41.16487,-96.4701,2011-11-09,h10v04,4240.0,3540.0,0.2342,0.269,313.0,3154.0,3.0,0b0000110001010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
,Ne2,41.16487,-96.4701,2011-11-25,h10v04,4240.0,3540.0,0.0001,0.0001,344.0,18453.0,2.0,0b0100100000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne2,41.16487,-96.4701,2011-12-11,h10v04,4240.0,3540.0,0.1041,0.2279,359.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2011-12-27,h10v04,4240.0,3540.0,0.1017,0.2176,5.0,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-01-09,h10v04,4240.0,3540.0,0.115,0.2195,19.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-01-25,h10v04,4240.0,3540.0,0.1124,0.2253,28.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-02-10,h10v04,4240.0,3540.0,0.1144,0.2164,56.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-02-26,h10v04,4240.0,3540.0,0.1152,0.2218,58.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-03-13,h10v04,4240.0,3540.0,0.1266,0.246,83.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-03-29,h10v04,4240.0,3540.0,0.1416,0.2496,99.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-04-14,h10v04,4240.0,3540.0,0.1471,0.255,108.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-04-30,h10v04,4240.0,3540.0,0.1648,0.2469,131.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-05-16,h10v04,4240.0,3540.0,0.1918,0.2709,138.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-06-01,h10v04,4240.0,3540.0,0.5242,0.7142,163.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-06-17,h10v04,4240.0,3540.0,0.721,0.878,179.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-07-03,h10v04,4240.0,3540.0,0.6759,0.8493,195.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-07-19,h10v04,4240.0,3540.0,0.641,0.8216,211.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-08-04,h10v04,4240.0,3540.0,0.5913,0.7937,218.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-08-20,h10v04,4240.0,3540.0,0.4081,0.6308,243.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-09-05,h10v04,4240.0,3540.0,0.1868,0.3727,259.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-09-21,h10v04,4240.0,3540.0,0.1774,0.3355,266.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-10-07,h10v04,4240.0,3540.0,0.1631,0.2643,295.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-10-23,h10v04,4240.0,3540.0,0.1341,0.24,302.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-11-08,h10v04,4240.0,3540.0,0.1107,0.2526,316.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-11-24,h10v04,4240.0,3540.0,0.0995,0.2276,339.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-12-10,h10v04,4240.0,3540.0,0.1112,0.2374,346.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne2,41.16487,-96.4701,2012-12-26,h10v04,4240.0,3540.0,-0.0295,-0.0276,364.0,18453.0,2.0,0b0100100000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2007-12-27,h10v04,4233.0,3559.0,-0.0278,-0.0261,15.0,18453.0,2.0,0b0100100000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2008-01-09,h10v04,4233.0,3559.0,-0.0305,-0.0195,24.0,18449.0,2.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2008-01-25,h10v04,4233.0,3559.0,-0.023,-0.0162,31.0,20497.0,2.0,0b0101000000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No,0b00000000000000000000000000000010,0b00000000000000000000000000000010,Snow/Ice Target covered with snow/ice
,Ne3,41.17967,-96.43965,2008-02-10,h10v04,4233.0,3559.0,0.0995,0.1266,55.0,2062.0,3.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
,Ne3,41.17967,-96.43965,2008-02-26,h10v04,4233.0,3559.0,0.1513,0.2346,72.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-03-13,h10v04,4233.0,3559.0,0.1508,0.225,88.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-03-29,h10v04,4233.0,3559.0,0.1717,0.2792,96.0,2257.0,1.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2008-04-14,h10v04,4233.0,3559.0,0.1527,0.235,120.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2008-04-30,h10v04,4233.0,3559.0,0.1608,0.2534,136.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2008-05-16,h10v04,4233.0,3559.0,0.1737,0.2729,152.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-06-01,h10v04,4233.0,3559.0,0.2056,0.3098,168.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-06-17,h10v04,4233.0,3559.0,0.2743,0.431,184.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-07-03,h10v04,4233.0,3559.0,0.4091,0.5891,193.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-07-19,h10v04,4233.0,3559.0,0.7902,0.91,216.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-08-04,h10v04,4233.0,3559.0,0.6868,0.9022,225.0,4160.0,0.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-08-20,h10v04,4233.0,3559.0,0.6639,0.8657,248.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-09-05,h10v04,4233.0,3559.0,0.3645,0.5326,264.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-09-21,h10v04,4233.0,3559.0,0.2051,0.3725,271.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-10-07,h10v04,4233.0,3559.0,0.1438,0.2545,289.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-10-23,h10v04,4233.0,3559.0,0.1068,0.202,305.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-11-08,h10v04,4233.0,3559.0,0.1196,0.2205,314.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-11-24,h10v04,4233.0,3559.0,0.1027,0.1939,330.0,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2008-12-10,h10v04,4233.0,3559.0,0.1377,0.2422,350.0,2189.0,1.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2008-12-26,h10v04,4233.0,3559.0,0.1246,0.2137,365.0,5206.0,3.0,0b0001010001010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
,Ne3,41.17967,-96.43965,2009-01-09,h10v04,4233.0,3559.0,0.1107,0.196,21.0,2185.0,1.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2009-01-25,h10v04,4233.0,3559.0,0.1047,0.1866,35.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-02-10,h10v04,4233.0,3559.0,0.1123,0.2008,53.0,2112.0,0.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-02-26,h10v04,4233.0,3559.0,0.1246,0.2028,72.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2009-03-14,h10v04,4233.0,3559.0,0.1158,0.2139,74.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2009-03-30,h10v04,4233.0,3559.0,0.1273,0.2125,97.0,4160.0,0.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-04-15,h10v04,4233.0,3559.0,0.1474,0.2453,113.0,4160.0,0.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
,Ne3,41.17967,-96.43965,2009-05-01,h10v04,4233.0,3559.0,0.1445,0.2518,129.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2009-05-17,h10v04,4233.0,3559.0,0.1609,0.2566,138.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
,Ne3,41.17967,-96.43965,2009-06-02,h10v04,4233.0,3559.0,0.2166,0.3553,154.0,2181.0,1.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
